query_id	entity_id	entity_type	genre	web_search?	wiki_text?	unknown?
EDL14_ENG_TRAINING_3099	E0201977	PER	DF	N	N	N
EDL14_ENG_TRAINING_3100	E0640682	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3101	NIL0328	PER	NW	N	N	N
EDL14_ENG_TRAINING_3102	NIL0168	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_3103	NIL0116	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_3104	E0144138	PER	NW	N	Y	N
EDL14_ENG_TRAINING_3105	NIL0729	PER	WB	N	Y	Y
EDL14_ENG_TRAINING_3106	NIL0730	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3107	E0141366	PER	NW	N	N	N
EDL14_ENG_TRAINING_3108	E0299270	PER	NW	N	N	N
EDL14_ENG_TRAINING_3109	E0147250	GPE	WB	N	N	N
EDL14_ENG_TRAINING_3110	NIL0391	ORG	DF	N	Y	N
EDL14_ENG_TRAINING_3111	E0775129	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_3112	E0327704	GPE	DF	N	Y	N
EDL14_ENG_TRAINING_3113	E0664568	ORG	NW	N	N	N
EDL14_ENG_TRAINING_3114	NIL0479	ORG	NW	N	N	N
EDL14_ENG_TRAINING_3115	E0452775	ORG	NW	N	N	N
EDL14_ENG_TRAINING_3116	E0743544	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_3117	E0681478	ORG	NW	N	N	N
EDL14_ENG_TRAINING_3118	NIL0121	ORG	WB	Y	Y	N
EDL14_ENG_TRAINING_3119	E0190445	PER	WB	N	Y	N
EDL14_ENG_TRAINING_3120	NIL0145	GPE	WB	N	Y	N
EDL14_ENG_TRAINING_3121	NIL0069	PER	DF	N	N	N
EDL14_ENG_TRAINING_3122	E0668453	PER	NW	N	Y	N
EDL14_ENG_TRAINING_3123	E0723495	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_3124	NIL0301	PER	WB	N	N	Y
EDL14_ENG_TRAINING_3125	E0379538	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3126	NIL0731	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3127	E0131688	PER	DF	N	Y	N
EDL14_ENG_TRAINING_3128	NIL0732	ORG	DF	N	Y	N
EDL14_ENG_TRAINING_3129	NIL0733	PER	NW	N	N	N
EDL14_ENG_TRAINING_3130	E0620294	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3131	E0146197	PER	WB	N	N	N
EDL14_ENG_TRAINING_3132	NIL0168	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_3133	E0321429	GPE	WB	N	N	N
EDL14_ENG_TRAINING_3134	E0420456	PER	NW	Y	N	N
EDL14_ENG_TRAINING_3135	NIL0734	ORG	WB	Y	Y	N
EDL14_ENG_TRAINING_3136	NIL0231	PER	DF	N	N	N
EDL14_ENG_TRAINING_3137	E0363052	PER	DF	N	N	N
EDL14_ENG_TRAINING_3138	E0603218	GPE	WB	N	N	N
EDL14_ENG_TRAINING_3139	NIL0716	PER	WB	N	N	Y
EDL14_ENG_TRAINING_3140	NIL0279	GPE	NW	N	N	Y
EDL14_ENG_TRAINING_3141	E0817946	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_3142	E0677547	ORG	NW	N	N	N
EDL14_ENG_TRAINING_3143	NIL0735	PER	NW	N	Y	N
EDL14_ENG_TRAINING_3144	NIL0346	ORG	NW	Y	N	N
EDL14_ENG_TRAINING_3145	E0811943	PER	DF	N	Y	N
EDL14_ENG_TRAINING_3146	E0127848	ORG	NW	N	N	N
EDL14_ENG_TRAINING_3147	E0134888	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_3148	E0398700	GPE	DF	N	Y	N
EDL14_ENG_TRAINING_3149	NIL0313	GPE	DF	N	Y	N
EDL14_ENG_TRAINING_3150	E0718625	PER	DF	N	Y	N
EDL14_ENG_TRAINING_3151	E0006404	PER	DF	N	Y	N
EDL14_ENG_TRAINING_3152	E0030545	ORG	DF	N	Y	N
EDL14_ENG_TRAINING_3153	NIL0138	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_3154	NIL0571	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_3155	E0308710	PER	NW	N	N	N
EDL14_ENG_TRAINING_3156	NIL0571	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_3157	E0411501	PER	DF	N	Y	N
EDL14_ENG_TRAINING_3158	E0779505	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3159	NIL0148	ORG	DF	N	Y	N
EDL14_ENG_TRAINING_3160	NIL0069	PER	DF	N	N	N
EDL14_ENG_TRAINING_3161	E0182313	PER	NW	N	N	N
EDL14_ENG_TRAINING_3162	E0065192	PER	WB	N	N	N
EDL14_ENG_TRAINING_3163	NIL0736	PER	WB	Y	N	N
EDL14_ENG_TRAINING_3164	E0560795	ORG	DF	N	N	N
EDL14_ENG_TRAINING_3165	NIL0050	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_3166	E0112069	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_3167	E0212023	PER	DF	N	Y	N
EDL14_ENG_TRAINING_3168	E0676446	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3169	E0811943	PER	DF	N	Y	N
EDL14_ENG_TRAINING_3170	NIL0737	PER	NW	N	Y	N
EDL14_ENG_TRAINING_3171	NIL0738	PER	WB	Y	Y	N
EDL14_ENG_TRAINING_3172	E0029821	PER	NW	N	N	N
EDL14_ENG_TRAINING_3173	E0784459	ORG	NW	N	N	N
EDL14_ENG_TRAINING_3174	NIL0739	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_3175	NIL0290	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3176	E0018102	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3177	E0076072	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3178	E0402254	PER	NW	N	N	N
EDL14_ENG_TRAINING_3179	NIL0074	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3180	E0201977	PER	DF	N	N	N
EDL14_ENG_TRAINING_3181	E0145816	GPE	WB	N	N	N
EDL14_ENG_TRAINING_3182	NIL0343	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3183	E0743544	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_3184	E0743544	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_3185	E0679687	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3186	E0410744	PER	NW	N	N	N
EDL14_ENG_TRAINING_3187	E0363052	PER	DF	N	N	N
EDL14_ENG_TRAINING_3188	NIL0740	PER	WB	N	N	Y
EDL14_ENG_TRAINING_3189	E0202467	PER	DF	N	N	N
EDL14_ENG_TRAINING_3190	E0595006	GPE	DF	N	N	N
EDL14_ENG_TRAINING_3191	NIL0741	PER	WB	Y	Y	N
EDL14_ENG_TRAINING_3192	E0676446	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3193	NIL0134	PER	DF	Y	Y	N
EDL14_ENG_TRAINING_3194	NIL0742	ORG	WB	N	N	N
EDL14_ENG_TRAINING_3195	NIL0359	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3196	NIL0081	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3197	NIL0293	PER	NW	N	N	N
EDL14_ENG_TRAINING_3198	E0418540	GPE	WB	N	Y	N
EDL14_ENG_TRAINING_3199	E0594272	GPE	WB	N	N	N
EDL14_ENG_TRAINING_3200	E0063287	PER	NW	N	Y	N
EDL14_ENG_TRAINING_3201	E0738373	PER	WB	N	N	N
EDL14_ENG_TRAINING_3202	E0348701	PER	DF	N	Y	N
EDL14_ENG_TRAINING_3203	E0315026	PER	NW	N	N	N
EDL14_ENG_TRAINING_3204	NIL0290	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3205	NIL0081	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3206	E0258696	PER	WB	N	Y	N
EDL14_ENG_TRAINING_3207	E0769835	ORG	DF	N	Y	N
EDL14_ENG_TRAINING_3208	E0679734	ORG	WB	N	Y	N
EDL14_ENG_TRAINING_3209	E0404325	ORG	WB	N	Y	N
EDL14_ENG_TRAINING_3210	NIL0119	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3211	NIL0743	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3212	E0401466	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3213	NIL0030	PER	NW	N	N	N
EDL14_ENG_TRAINING_3214	E0679687	GPE	DF	N	N	N
EDL14_ENG_TRAINING_3215	NIL0744	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_3216	E0382887	GPE	DF	N	Y	N
EDL14_ENG_TRAINING_3217	NIL0593	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_3218	NIL0391	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_3219	E0201977	PER	DF	N	N	N
EDL14_ENG_TRAINING_3220	NIL0745	PER	NW	Y	N	N
EDL14_ENG_TRAINING_3221	E0612089	GPE	WB	N	N	N
EDL14_ENG_TRAINING_3222	NIL0281	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3223	E0607903	PER	DF	N	Y	N
EDL14_ENG_TRAINING_3224	NIL0235	PER	NW	N	Y	Y
EDL14_ENG_TRAINING_3225	NIL0391	ORG	NW	N	N	N
EDL14_ENG_TRAINING_3226	NIL0746	PER	NW	Y	N	N
EDL14_ENG_TRAINING_3227	NIL0690	PER	WB	Y	Y	N
EDL14_ENG_TRAINING_3228	E0033739	PER	NW	N	N	N
EDL14_ENG_TRAINING_3229	NIL0747	PER	DF	N	N	N
EDL14_ENG_TRAINING_3230	NIL0131	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3231	E0689814	PER	NW	N	N	N
EDL14_ENG_TRAINING_3232	E0366103	ORG	DF	N	Y	N
EDL14_ENG_TRAINING_3233	NIL0563	PER	WB	Y	Y	N
EDL14_ENG_TRAINING_3234	E0541963	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_3235	E0243844	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3236	E0440272	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3237	NIL0552	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_3238	E0642032	GPE	DF	N	Y	N
EDL14_ENG_TRAINING_3239	E0795131	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_3240	E0620264	GPE	WB	N	N	N
EDL14_ENG_TRAINING_3241	NIL0748	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3242	E0655951	ORG	DF	N	Y	N
EDL14_ENG_TRAINING_3243	E0337369	PER	DF	Y	Y	N
EDL14_ENG_TRAINING_3244	NIL0265	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3245	NIL0749	ORG	WB	Y	Y	N
EDL14_ENG_TRAINING_3246	NIL0219	GPE	DF	N	Y	N
EDL14_ENG_TRAINING_3247	E0082922	PER	WB	N	Y	N
EDL14_ENG_TRAINING_3248	E0679687	GPE	DF	N	N	N
EDL14_ENG_TRAINING_3249	E0718219	ORG	WB	N	N	N
EDL14_ENG_TRAINING_3250	E0754079	PER	NW	N	N	N
EDL14_ENG_TRAINING_3251	NIL0269	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_3252	NIL0413	PER	WB	N	N	Y
EDL14_ENG_TRAINING_3253	NIL0078	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_3254	E0433287	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3255	E0287282	ORG	WB	N	Y	N
EDL14_ENG_TRAINING_3256	E0383775	PER	DF	N	N	N
EDL14_ENG_TRAINING_3257	NIL0189	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3258	E0127848	ORG	NW	N	N	N
EDL14_ENG_TRAINING_3259	E0182788	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_3260	NIL0470	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3261	E0373300	PER	WB	N	N	N
EDL14_ENG_TRAINING_3262	NIL0236	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3263	E0644745	PER	NW	N	N	N
EDL14_ENG_TRAINING_3264	NIL0750	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_3265	E0337941	PER	DF	N	N	N
EDL14_ENG_TRAINING_3266	E0088207	ORG	NW	N	N	N
EDL14_ENG_TRAINING_3267	E0673722	PER	DF	N	N	N
EDL14_ENG_TRAINING_3268	E0679687	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_3269	NIL0465	PER	NW	N	N	Y
EDL14_ENG_TRAINING_3270	NIL0040	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_3271	NIL0095	PER	WB	N	N	N
EDL14_ENG_TRAINING_3272	E0401466	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3273	NIL0137	PER	WB	N	N	N
EDL14_ENG_TRAINING_3274	E0315026	PER	NW	N	N	N
EDL14_ENG_TRAINING_3275	E0807166	PER	NW	N	N	N
EDL14_ENG_TRAINING_3276	NIL0284	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_3277	NIL0498	PER	WB	Y	Y	N
EDL14_ENG_TRAINING_3278	E0018102	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3279	E0772840	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_3280	NIL0054	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3281	NIL0751	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_3282	NIL0054	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3283	E0187409	PER	NW	N	N	N
EDL14_ENG_TRAINING_3284	E0819824	PER	NW	N	N	N
EDL14_ENG_TRAINING_3285	E0505729	PER	NW	N	N	N
EDL14_ENG_TRAINING_3286	E0373950	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3287	NIL0752	ORG	NW	N	N	N
EDL14_ENG_TRAINING_3288	E0734088	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_3289	NIL0753	PER	DF	Y	Y	Y
EDL14_ENG_TRAINING_3290	E0411501	PER	DF	N	Y	N
EDL14_ENG_TRAINING_3291	E0770805	PER	NW	N	N	N
EDL14_ENG_TRAINING_3292	NIL0623	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_3293	E0679734	ORG	WB	N	Y	N
EDL14_ENG_TRAINING_3294	E0739132	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3295	E0525761	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_3296	NIL0754	GPE	DF	N	Y	N
EDL14_ENG_TRAINING_3297	E0205786	PER	DF	N	Y	N
EDL14_ENG_TRAINING_3298	E0315026	PER	NW	N	N	N
EDL14_ENG_TRAINING_3299	NIL0189	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3300	E0679687	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3301	E0141366	PER	NW	N	N	N
EDL14_ENG_TRAINING_3302	NIL0311	PER	NW	N	N	N
EDL14_ENG_TRAINING_3303	E0668665	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3304	E0679687	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3305	NIL0040	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_3306	E0491897	PER	WB	N	N	N
EDL14_ENG_TRAINING_3307	E0777095	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_3308	NIL0199	ORG	NW	Y	N	N
EDL14_ENG_TRAINING_3309	E0313515	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_3310	NIL0238	PER	DF	N	N	N
EDL14_ENG_TRAINING_3311	E0226785	PER	WB	N	N	N
EDL14_ENG_TRAINING_3312	E0528308	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3313	E0275244	ORG	WB	N	N	N
EDL14_ENG_TRAINING_3314	E0679687	GPE	DF	N	N	N
EDL14_ENG_TRAINING_3315	E0308710	PER	NW	N	N	N
EDL14_ENG_TRAINING_3316	E0276615	PER	DF	N	Y	N
EDL14_ENG_TRAINING_3317	E0734088	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_3318	NIL0568	PER	NW	N	N	N
EDL14_ENG_TRAINING_3319	E0784459	ORG	NW	N	N	N
EDL14_ENG_TRAINING_3320	E0550909	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3321	E0533885	PER	DF	Y	N	N
EDL14_ENG_TRAINING_3322	E0342096	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3323	E0676446	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_3324	E0692831	PER	DF	N	N	N
EDL14_ENG_TRAINING_3325	E0577508	ORG	NW	N	N	N
EDL14_ENG_TRAINING_3326	E0679687	GPE	DF	N	N	N
EDL14_ENG_TRAINING_3327	NIL0047	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_3328	E0128383	ORG	WB	N	N	N
EDL14_ENG_TRAINING_3329	E0285107	ORG	NW	N	N	N
EDL14_ENG_TRAINING_3330	NIL0606	ORG	NW	N	N	N
EDL14_ENG_TRAINING_3331	NIL0755	ORG	NW	N	N	N
EDL14_ENG_TRAINING_3332	E0406058	GPE	WB	N	N	N
EDL14_ENG_TRAINING_3333	E0817485	PER	NW	N	N	N
EDL14_ENG_TRAINING_3334	E0741296	ORG	DF	Y	N	N
EDL14_ENG_TRAINING_3335	NIL0756	GPE	WB	N	N	N
EDL14_ENG_TRAINING_3336	NIL0757	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3337	E0522493	PER	DF	Y	Y	N
EDL14_ENG_TRAINING_3338	NIL0707	PER	NW	N	N	N
EDL14_ENG_TRAINING_3339	E0076367	ORG	NW	N	N	N
EDL14_ENG_TRAINING_3340	NIL0011	PER	DF	N	N	N
EDL14_ENG_TRAINING_3341	NIL0758	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3342	NIL0237	PER	DF	N	N	N
EDL14_ENG_TRAINING_3343	E0522493	PER	DF	Y	Y	N
EDL14_ENG_TRAINING_3344	NIL0662	PER	DF	N	N	N
EDL14_ENG_TRAINING_3345	NIL0674	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_3346	NIL0110	PER	NW	N	N	N
EDL14_ENG_TRAINING_3347	NIL0324	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3348	NIL0050	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_3349	NIL0759	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3350	E0513100	PER	NW	N	N	N
EDL14_ENG_TRAINING_3351	E0397283	GPE	DF	N	N	N
EDL14_ENG_TRAINING_3352	NIL0637	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3353	NIL0760	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3354	NIL0238	PER	DF	N	N	N
EDL14_ENG_TRAINING_3355	E0039758	PER	DF	N	Y	N
EDL14_ENG_TRAINING_3356	NIL0350	PER	NW	N	Y	N
EDL14_ENG_TRAINING_3357	E0676446	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3358	E0761238	PER	WB	N	N	N
EDL14_ENG_TRAINING_3359	NIL0438	GPE	DF	Y	Y	N
EDL14_ENG_TRAINING_3360	E0068419	GPE	DF	N	Y	N
EDL14_ENG_TRAINING_3361	NIL0288	ORG	WB	Y	Y	N
EDL14_ENG_TRAINING_3362	E0253605	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3363	E0378874	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3364	E0596839	PER	NW	N	N	N
EDL14_ENG_TRAINING_3365	NIL0761	ORG	WB	N	N	Y
EDL14_ENG_TRAINING_3366	E0348022	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3367	E0346994	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_3368	NIL0171	ORG	DF	Y	Y	N
EDL14_ENG_TRAINING_3369	E0775129	GPE	DF	N	N	N
EDL14_ENG_TRAINING_3370	NIL0316	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3371	NIL0316	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3372	NIL0762	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_3373	NIL0763	PER	NW	N	N	N
EDL14_ENG_TRAINING_3374	E0094353	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3375	NIL0764	PER	DF	Y	Y	N
EDL14_ENG_TRAINING_3376	NIL0765	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3377	NIL0766	PER	WB	N	Y	N
EDL14_ENG_TRAINING_3378	NIL0054	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3379	NIL0075	PER	NW	N	Y	N
EDL14_ENG_TRAINING_3380	E0463867	PER	NW	N	N	N
EDL14_ENG_TRAINING_3381	NIL0320	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3382	E0355101	PER	WB	N	N	N
EDL14_ENG_TRAINING_3383	E0314883	PER	DF	N	N	N
EDL14_ENG_TRAINING_3384	NIL0248	PER	NW	Y	N	N
EDL14_ENG_TRAINING_3385	NIL0767	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_3386	E0491897	PER	WB	N	Y	N
EDL14_ENG_TRAINING_3387	E0465226	PER	DF	N	N	N
EDL14_ENG_TRAINING_3388	NIL0313	GPE	DF	Y	Y	N
EDL14_ENG_TRAINING_3389	NIL0121	ORG	WB	Y	Y	N
EDL14_ENG_TRAINING_3390	E0310315	PER	DF	N	Y	N
EDL14_ENG_TRAINING_3391	NIL0768	PER	WB	N	N	Y
EDL14_ENG_TRAINING_3392	NIL0354	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_3393	NIL0733	PER	NW	N	N	N
EDL14_ENG_TRAINING_3394	E0679687	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3395	E0366260	ORG	DF	N	N	N
EDL14_ENG_TRAINING_3396	E0679687	GPE	DF	N	N	N
EDL14_ENG_TRAINING_3397	E0647882	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_3398	E0099020	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3399	E0533056	PER	WB	N	N	N
EDL14_ENG_TRAINING_3400	E0421523	PER	DF	N	N	N
EDL14_ENG_TRAINING_3401	E0285107	ORG	NW	N	N	N
EDL14_ENG_TRAINING_3402	E0314883	PER	DF	N	N	N
EDL14_ENG_TRAINING_3403	E0802223	PER	WB	N	N	N
EDL14_ENG_TRAINING_3404	E0026255	ORG	NW	N	N	N
EDL14_ENG_TRAINING_3405	NIL0769	PER	WB	Y	Y	N
EDL14_ENG_TRAINING_3406	E0542668	PER	DF	N	Y	N
EDL14_ENG_TRAINING_3407	E0131688	PER	DF	N	Y	N
EDL14_ENG_TRAINING_3408	NIL0131	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3409	E0001727	PER	NW	N	Y	N
EDL14_ENG_TRAINING_3410	NIL0054	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3411	E0652355	ORG	DF	Y	Y	N
EDL14_ENG_TRAINING_3412	E0398704	PER	WB	N	N	N
EDL14_ENG_TRAINING_3413	NIL0168	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_3414	NIL0240	ORG	NW	N	N	N
EDL14_ENG_TRAINING_3415	NIL0770	PER	WB	N	N	Y
EDL14_ENG_TRAINING_3416	NIL0771	PER	DF	Y	N	Y
EDL14_ENG_TRAINING_3417	E0777095	ORG	DF	N	Y	N
EDL14_ENG_TRAINING_3418	E0621513	ORG	NW	N	N	N
EDL14_ENG_TRAINING_3419	E0761238	PER	WB	N	N	N
EDL14_ENG_TRAINING_3420	E0147250	GPE	WB	N	N	N
EDL14_ENG_TRAINING_3421	NIL0353	PER	NW	N	N	N
EDL14_ENG_TRAINING_3422	E0640682	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_3423	E0693832	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3424	NIL0772	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_3425	NIL0773	PER	NW	N	N	N
EDL14_ENG_TRAINING_3426	NIL0774	PER	WB	N	N	N
EDL14_ENG_TRAINING_3427	E0769210	PER	NW	Y	N	N
EDL14_ENG_TRAINING_3428	E0349508	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3429	E0584234	PER	DF	N	N	N
EDL14_ENG_TRAINING_3430	E0743544	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_3431	E0093342	ORG	DF	Y	Y	N
EDL14_ENG_TRAINING_3432	NIL0756	GPE	WB	N	N	N
EDL14_ENG_TRAINING_3433	E0406058	GPE	WB	N	N	N
EDL14_ENG_TRAINING_3434	NIL0409	GPE	DF	N	Y	N
EDL14_ENG_TRAINING_3435	E0471950	ORG	NW	N	N	N
EDL14_ENG_TRAINING_3436	NIL0773	PER	NW	N	N	N
EDL14_ENG_TRAINING_3437	E0799505	GPE	WB	N	N	N
EDL14_ENG_TRAINING_3438	E0773898	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3439	NIL0775	PER	WB	Y	Y	N
EDL14_ENG_TRAINING_3440	E0463867	PER	NW	N	N	N
EDL14_ENG_TRAINING_3441	NIL0776	PER	NW	N	N	N
EDL14_ENG_TRAINING_3442	NIL0040	ORG	NW	Y	N	N
EDL14_ENG_TRAINING_3443	E0338738	GPE	WB	N	N	N
EDL14_ENG_TRAINING_3444	NIL0214	PER	WB	N	N	N
EDL14_ENG_TRAINING_3445	NIL0777	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3446	NIL0121	ORG	WB	Y	Y	N
EDL14_ENG_TRAINING_3447	E0679687	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3448	E0620974	GPE	DF	N	Y	N
EDL14_ENG_TRAINING_3449	E0787371	ORG	NW	N	N	N
EDL14_ENG_TRAINING_3450	E0378751	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3451	E0339633	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3452	E0044267	ORG	NW	N	N	N
EDL14_ENG_TRAINING_3453	E0413572	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3454	E0312888	PER	NW	N	N	N
EDL14_ENG_TRAINING_3455	NIL0778	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3456	E0077881	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3457	E0318992	PER	DF	N	Y	N
EDL14_ENG_TRAINING_3458	E0355306	ORG	NW	N	N	N
EDL14_ENG_TRAINING_3459	E0642555	ORG	NW	N	N	N
EDL14_ENG_TRAINING_3460	NIL0779	ORG	NW	N	N	N
EDL14_ENG_TRAINING_3461	E0300759	PER	NW	Y	N	N
EDL14_ENG_TRAINING_3462	E0201977	PER	DF	N	N	N
EDL14_ENG_TRAINING_3463	E0337846	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3464	NIL0780	GPE	DF	N	Y	N
EDL14_ENG_TRAINING_3465	E0770805	PER	NW	N	N	N
EDL14_ENG_TRAINING_3466	NIL0010	GPE	NW	N	N	N
EDL14_ENG_TRAINING_3467	E0099500	PER	DF	N	N	N
EDL14_ENG_TRAINING_3468	NIL0781	PER	DF	N	Y	N
EDL14_ENG_TRAINING_3469	NIL0782	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3470	E0770805	PER	NW	N	N	N
EDL14_ENG_TRAINING_3471	E0332764	GPE	WB	N	Y	N
EDL14_ENG_TRAINING_3472	NIL0003	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_3473	NIL0410	PER	NW	N	N	N
EDL14_ENG_TRAINING_3474	NIL0576	PER	NW	N	N	N
EDL14_ENG_TRAINING_3475	NIL0783	PER	DF	N	N	Y
EDL14_ENG_TRAINING_3476	E0463867	PER	NW	N	N	N
EDL14_ENG_TRAINING_3477	NIL0011	PER	DF	N	N	N
EDL14_ENG_TRAINING_3478	E0039758	PER	DF	N	Y	N
EDL14_ENG_TRAINING_3479	E0601466	ORG	NW	N	N	N
EDL14_ENG_TRAINING_3480	NIL0102	PER	NW	N	N	N
